country_code,country,year,health_expenditure_gdp
AUT,Austria,2009,1.25848437791297
AUT,Austria,2009,7.84056330263317
AUT,Austria,2009,2.4948888034853
AUT,Austria,2009,1.80318569274635
AUT,Austria,2009,4.84099483377719
AUT,Austria,2010,4.78634428378021
AUT,Austria,2010,1.33093452239735
AUT,Austria,2010,2.50049848494373
AUT,Austria,2010,7.86599440480222
AUT,Austria,2010,1.84319792792482
AUT,Austria,2011,2.42146967419322
AUT,Austria,2011,1.81801678400509
AUT,Austria,2011,4.69850894112958
AUT,Austria,2011,1.2875175008045
AUT,Austria,2011,7.65148715726315
AUT,Austria,2012,2.54803421024305
AUT,Austria,2012,4.77009638381048
AUT,Austria,2012,1.34520266710099
AUT,Austria,2012,7.68489307023845
AUT,Austria,2012,1.82374814492625
AUT,Austria,2013,1.30045611407112
AUT,Austria,2013,1.88906987183485
AUT,Austria,2013,7.77833177220106
AUT,Austria,2013,4.82704774347952
AUT,Austria,2013,2.5666928673441
AUT,Austria,2014,1.24339741632875
AUT,Austria,2014,4.85803375756162
AUT,Austria,2014,2.68298503269286
AUT,Austria,2014,1.89854841464451
AUT,Austria,2014,7.91880499276444
AUT,Austria,2015,8.20141673974415
AUT,Austria,2015,1.43462109459078
AUT,Austria,2015,4.91150677681687
AUT,Austria,2015,2.72934879758375
AUT,Austria,2015,1.94781236665599
AUT,Austria,2016,4.84518802711349
AUT,Austria,2016,1.46042873761213
AUT,Austria,2016,2.78540748529116
AUT,Austria,2016,8.1720123710879
AUT,Austria,2016,1.85610500883649
AUT,Austria,2017,4.90424294011996
AUT,Austria,2017,1.44980883242393
AUT,Austria,2017,2.80110179233478
AUT,Austria,2017,1.8611291151386
AUT,Austria,2017,8.18686177076243
AZE,Azerbaijan,2008,0.892688079885991
AZE,Azerbaijan,2008,0.86254148271429
AZE,Azerbaijan,2008,0.86254148271429
AZE,Azerbaijan,2008,0.0012457271558554
AZE,Azerbaijan,2008,0.86254148271429
AZE,Azerbaijan,2008,0
AZE,Azerbaijan,2008,0.0289008700158456
AZE,Azerbaijan,2008,0
AZE,Azerbaijan,2009,1.16202968976026
AZE,Azerbaijan,2009,1.13028945409604
AZE,Azerbaijan,2009,1.13028945409604
AZE,Azerbaijan,2009,0
AZE,Azerbaijan,2009,1.13028945409604
AZE,Azerbaijan,2009,0
AZE,Azerbaijan,2009,0.0317402356642276
AZE,Azerbaijan,2009,0
AZE,Azerbaijan,2010,1.03473448722477
AZE,Azerbaijan,2010,1.01071470622866
AZE,Azerbaijan,2010,1.01071470622866
AZE,Azerbaijan,2010,0
AZE,Azerbaijan,2010,1.01071470622866
AZE,Azerbaijan,2010,0
AZE,Azerbaijan,2010,0.0240197809961144
AZE,Azerbaijan,2010,0
AZE,Azerbaijan,2011,0.973272915786644
AZE,Azerbaijan,2011,0.947352252217657
AZE,Azerbaijan,2011,0.947352252217657
AZE,Azerbaijan,2011,0
AZE,Azerbaijan,2011,0.947352252217657
AZE,Azerbaijan,2011,0
AZE,Azerbaijan,2011,0.0259206635689874
AZE,Azerbaijan,2011,0
AZE,Azerbaijan,2012,1.13784782541187
AZE,Azerbaijan,2012,1.11318745353347
AZE,Azerbaijan,2012,1.11318745353347
AZE,Azerbaijan,2012,0
AZE,Azerbaijan,2012,1.11318745353347
AZE,Azerbaijan,2012,0
AZE,Azerbaijan,2012,0.0246603718784079
AZE,Azerbaijan,2012,0
AZE,Azerbaijan,2013,1.08710597779382
AZE,Azerbaijan,2013,1.06373105084047
AZE,Azerbaijan,2013,1.06373105084047
AZE,Azerbaijan,2013,0
AZE,Azerbaijan,2013,1.06373105084047
AZE,Azerbaijan,2013,0
AZE,Azerbaijan,2013,0.0233749269533533
AZE,Azerbaijan,2013,0
AZE,Azerbaijan,2014,1.16023119898465
AZE,Azerbaijan,2014,1.1273576992617
AZE,Azerbaijan,2014,1.1273576992617
AZE,Azerbaijan,2014,0
AZE,Azerbaijan,2014,1.1273576992617
AZE,Azerbaijan,2014,0
AZE,Azerbaijan,2014,0.0328734997229476
AZE,Azerbaijan,2014,0
AZE,Azerbaijan,2015,1.33891136447223
AZE,Azerbaijan,2015,1.30231702831924
AZE,Azerbaijan,2015,1.30231702831924
AZE,Azerbaijan,2015,0
AZE,Azerbaijan,2015,1.30231702831924
AZE,Azerbaijan,2015,0
AZE,Azerbaijan,2015,0.0365943361529974
AZE,Azerbaijan,2015,0
AZE,Azerbaijan,2016,1.20648338772565
AZE,Azerbaijan,2016,1.16226342651741
AZE,Azerbaijan,2016,1.16226342651741
AZE,Azerbaijan,2016,3.30987733594593e-5
AZE,Azerbaijan,2016,1.16226342651741
AZE,Azerbaijan,2016,0
AZE,Azerbaijan,2016,0.0441868624348782
AZE,Azerbaijan,2016,0
AZE,Azerbaijan,2017,1.04059268273958
AZE,Azerbaijan,2017,1.00187950149137
AZE,Azerbaijan,2017,1.00187950149137
AZE,Azerbaijan,2017,0
AZE,Azerbaijan,2017,1.00187950149137
AZE,Azerbaijan,2017,0
AZE,Azerbaijan,2017,0.0387131812482051
AZE,Azerbaijan,2017,0
BHS,"Bahamas, The",2007,2.39020388350846
BHS,"Bahamas, The",2008,2.44917389021377
BHS,"Bahamas, The",2009,3.04951126950831
BHS,"Bahamas, The",2010,1.93564164116967
BHS,"Bahamas, The",2011,1.96948356513088
BHS,"Bahamas, The",2012,1.92398377687171
BHS,"Bahamas, The",2013,1.96531749140297
BHS,"Bahamas, The",2014,1.90550471499729
BHS,"Bahamas, The",2015,1.84773957961624
BHS,"Bahamas, The",2016,2.24867257141942
BHS,"Bahamas, The",2017,2.71473523876019
BHR,Bahrain,2007,1.94272789692637
BHR,Bahrain,2008,1.92897706701975
BHR,Bahrain,2009,2.35542786118106
BHR,Bahrain,2010,2.13983988746613
BHR,Bahrain,2011,2.43390333641405
BHR,Bahrain,2012,2.42078943395247
BHR,Bahrain,2013,3.01654699485486
BHR,Bahrain,2014,3.11906552299869
BHR,Bahrain,2015,3.45677616522085
BHR,Bahrain,2016,2.26113448176002
BHR,Bahrain,2017,2.96593300560123
BGD,Bangladesh,2007,0.753149910203678
BGD,Bangladesh,2008,0.713361247803541
BGD,Bangladesh,2009,0.718273146082427
BGD,Bangladesh,2010,0.772888563275989
BGD,Bangladesh,2011,0.736901918786568
BGD,Bangladesh,2012,0.696870936804637
BGD,Bangladesh,2013,0.683151347809434
BGD,Bangladesh,2014,0.693518459531565
BGD,Bangladesh,2015,0.656475495285599
BGD,Bangladesh,2016,0.719098680409775
BRB,Barbados,2015,3.36745335784567
BLR,Belarus,2007,1.05174544894832
BLR,Belarus,2007,3.8306608488158
BLR,Belarus,2007,4.88240629776412
BLR,Belarus,2007,1.05174544894832
BLR,Belarus,2007,0
BLR,Belarus,2007,1.05174544894832
BLR,Belarus,2008,0.939034036654221
BLR,Belarus,2008,3.32226467661918
BLR,Belarus,2008,0.939034036654221
BLR,Belarus,2008,4.2612987132734
BLR,Belarus,2008,0.939034036654221
BLR,Belarus,2008,0
BLR,Belarus,2009,1.04425182963348
BLR,Belarus,2009,1.04425182963348
BLR,Belarus,2009,1.04425182963348
BLR,Belarus,2009,4.33290778534646
BLR,Belarus,2009,3.28865595571298
BLR,Belarus,2009,0
BLR,Belarus,2010,3.4281648656798
BLR,Belarus,2010,4.39196376440318
BLR,Belarus,2010,0.96379889872338
BLR,Belarus,2010,0.96379889872338
BLR,Belarus,2010,0
BLR,Belarus,2010,0.96379889872338
BLR,Belarus,2011,0.781558690946964
BLR,Belarus,2011,3.08509495679344
BLR,Belarus,2011,0.781558690946964
BLR,Belarus,2011,3.8666536477404
BLR,Belarus,2011,0.781558690946964
BLR,Belarus,2011,0
BLR,Belarus,2012,0.794606884706036
BLR,Belarus,2012,0.794606884706036
BLR,Belarus,2012,3.222253813662
BLR,Belarus,2012,4.01686069836804
BLR,Belarus,2012,0.794606884706036
BLR,Belarus,2012,0
BLR,Belarus,2013,0.837755530324435
BLR,Belarus,2013,4.13540712268065
BLR,Belarus,2013,0
BLR,Belarus,2013,3.29764115532024
BLR,Belarus,2013,0.837755530324435
BLR,Belarus,2013,0.837755530324435
BLR,Belarus,2014,4.2924392276078
BLR,Belarus,2014,0.847515986183543
BLR,Belarus,2014,0.847515986183543
BLR,Belarus,2014,0.847515986183543
BLR,Belarus,2014,3.44492324142425
BLR,Belarus,2014,0
BLR,Belarus,2015,0
BLR,Belarus,2015,0.841852918152091
BLR,Belarus,2015,4.30687309169044
BLR,Belarus,2015,3.46502017353835
BLR,Belarus,2015,0.841852918152091
BLR,Belarus,2015,0.841852918152091
BLR,Belarus,2016,0.975192819302994
BLR,Belarus,2016,0.975192819302994
BLR,Belarus,2016,0
BLR,Belarus,2016,0.975192819302994
BLR,Belarus,2016,3.94598251693014
BLR,Belarus,2016,4.92117533623314
BLR,Belarus,2017,1.0389678631693
BLR,Belarus,2017,1.0389678631693
BLR,Belarus,2017,1.0389678631693
BLR,Belarus,2017,0
BLR,Belarus,2017,4.96213685560605
BLR,Belarus,2017,3.92316899243675
BEL,Belgium,2007,0.14681958797389
BEL,Belgium,2007,6.47059679470576
BEL,Belgium,2007,0.0415576554265044
BEL,Belgium,2007,0.769165849385511
BEL,Belgium,2007,6.76208242268326
BEL,Belgium,2008,0.969943879320638
BEL,Belgium,2008,0.166116073713119
BEL,Belgium,2008,7.2924188751983
BEL,Belgium,2008,0.0438958099971001
BEL,Belgium,2008,6.97425954250559
BEL,Belgium,2009,0.209799897827536
BEL,Belgium,2009,7.46332326039836
BEL,Belgium,2009,0.0368571288383222
BEL,Belgium,2009,7.83527143529222
BEL,Belgium,2009,0.884167020229571
BEL,Belgium,2010,0.17651594426392
BEL,Belgium,2010,7.75576912485543
BEL,Belgium,2010,1.06933964862037
BEL,Belgium,2010,7.42358319105579
BEL,Belgium,2010,0.0350553505535055
BEL,Belgium,2011,0.0687558515618351
BEL,Belgium,2011,7.39940633245383
BEL,Belgium,2011,0.835576432036769
BEL,Belgium,2011,7.73650949016938
BEL,Belgium,2011,0.165758787981956
BEL,Belgium,2012,7.93611704538098
BEL,Belgium,2012,0.845109082669774
BEL,Belgium,2012,0.0633650547031786
BEL,Belgium,2012,0.170544442286528
BEL,Belgium,2012,7.59665954554282
BEL,Belgium,2013,0.174022602321319
BEL,Belgium,2013,0.855782936265526
BEL,Belgium,2013,8.01494094889025
BEL,Belgium,2013,7.67274994909387
BEL,Belgium,2013,0.0663561392791692
BEL,Belgium,2014,7.71399291322171
BEL,Belgium,2014,0.844557374120356
BEL,Belgium,2014,0.163100118112972
BEL,Belgium,2014,8.03200464511518
BEL,Belgium,2014,0.0466000337465633
BEL,Belgium,2015,0.823250188384025
BEL,Belgium,2015,0.99303579056496
BEL,Belgium,2015,0.0496997854581931
BEL,Belgium,2015,6.68129742597828
BEL,Belgium,2015,7.83279177925712
BEL,Belgium,2016,1.06365020867968
BEL,Belgium,2016,7.62379529627864
BEL,Belgium,2016,0.773358754664776
BEL,Belgium,2016,6.41270911563993
BEL,Belgium,2016,0.0376669728077008
BEL,Belgium,2017,0.115200539265251
BEL,Belgium,2017,6.39364116391417
BEL,Belgium,2017,0.0337939557353106
BEL,Belgium,2017,1.06349848331648
BEL,Belgium,2017,7.59188855184811
BTN,Bhutan,2007,3.84326168123077
BTN,Bhutan,2008,3.52248877345026
BTN,Bhutan,2009,3.41228893663764
BTN,Bhutan,2010,3.02928937272769
BTN,Bhutan,2011,2.99306878856776
BTN,Bhutan,2012,3.31753132567555
BTN,Bhutan,2013,2.98016066547719
BTN,Bhutan,2014,2.71240955592869
BTN,Bhutan,2015,2.82256256304901
BTN,Bhutan,2016,2.9157420080632
BTN,Bhutan,2017,2.86043059009003
BOL,Bolivia,2007,1.27439471132104
BOL,Bolivia,2007,3.2624957968225
BOL,Bolivia,2007,1.09864962824122
BOL,Bolivia,2007,1.06687107753087
BOL,Bolivia,2007,2.34126578885191
BOL,Bolivia,2007,0.124445216393106
BOL,Bolivia,2007,0.794676727414248
BOL,Bolivia,2007,0.992804695381086
BWA,Botswana,2017,4.2803111504565
BRA,Brazil,2010,0
BRA,Brazil,2010,1.85535002203838
BRA,Brazil,2010,1.85535002203838
BRA,Brazil,2010,1.85535002203838
BRA,Brazil,2011,0
BRA,Brazil,2011,1.86345108689664
BRA,Brazil,2011,1.86345108689664
BRA,Brazil,2011,1.86345108689664
BRA,Brazil,2012,0
BRA,Brazil,2012,1.90744464386233
BRA,Brazil,2012,1.90744464386233
BRA,Brazil,2012,1.90744464386233
BRA,Brazil,2013,0
BRA,Brazil,2013,1.88564382672607
BRA,Brazil,2013,1.88564382672607
BRA,Brazil,2013,1.88564382672607
BRA,Brazil,2014,0
BRA,Brazil,2014,1.96303718316918
BRA,Brazil,2014,1.96303718316918
BRA,Brazil,2014,1.96303718316918
BRA,Brazil,2015,0
BRA,Brazil,2015,2.03185870318387
BRA,Brazil,2015,2.03185870318387
BRA,Brazil,2015,2.03185870318387
BRA,Brazil,2016,0
BRA,Brazil,2016,2.14150880745372
BRA,Brazil,2016,2.14150880745372
BRA,Brazil,2016,2.14150880745372
BRA,Brazil,2017,0
BRA,Brazil,2017,2.09701293948946
BRA,Brazil,2017,2.09701293948946
BRA,Brazil,2017,2.09701293948946
BGR,Bulgaria,2007,2.36496749135138
BGR,Bulgaria,2007,0.643766117147051
BGR,Bulgaria,2007,2.20856966355883
BGR,Bulgaria,2007,4.0437132117673
BGR,Bulgaria,2008,2.18973729464319
BGR,Bulgaria,2008,0.737118397205081
BGR,Bulgaria,2008,2.16777621287034
BGR,Bulgaria,2008,4.4156874494669
BGR,Bulgaria,2009,2.3243453789836
BGR,Bulgaria,2009,0.572004127001284
BGR,Bulgaria,2009,1.82491973889837
BGR,Bulgaria,2009,3.95697462465393
BGR,Bulgaria,2010,2.63834203043417
BGR,Bulgaria,2010,0.593155617126943
BGR,Bulgaria,2010,2.21642838355654
BGR,Bulgaria,2010,4.40833868902647
BGR,Bulgaria,2011,2.74322452901719
BGR,Bulgaria,2011,0.491231476602487
BGR,Bulgaria,2011,1.86293310792025
BGR,Bulgaria,2011,4.13217087288914
BGR,Bulgaria,2012,2.98537097496228
BGR,Bulgaria,2012,0.5587538703298
BGR,Bulgaria,2012,1.97406361747446
BGR,Bulgaria,2012,4.35260395493726
BGR,Bulgaria,2013,3.30241453902776
BGR,Bulgaria,2013,0.633886081555536
BGR,Bulgaria,2013,1.93745493120694
BGR,Bulgaria,2013,4.51566131174869
BGR,Bulgaria,2014,3.73792444541079
BGR,Bulgaria,2014,1.00124913711236
BGR,Bulgaria,2014,2.30063243092312
BGR,Bulgaria,2014,5.4515960081993
BGR,Bulgaria,2015,3.54350327904941
BGR,Bulgaria,2015,1.21143709889674
BGR,Bulgaria,2015,2.28495961868894
BGR,Bulgaria,2015,5.30585738619697
BGR,Bulgaria,2016,3.51755294543474
BGR,Bulgaria,2016,0.641010588431464
BGR,Bulgaria,2016,2.20154415381511
BGR,Bulgaria,2016,4.95226196349199
BGR,Bulgaria,2017,3.56693043355477
BGR,Bulgaria,2017,0.619248760118122
BGR,Bulgaria,2017,1.85941841746743
BGR,Bulgaria,2017,4.85185142731608
BFA,Burkina Faso,2017,1.17562772725575
BDI,Burundi,2010,2.98751760494705
BDI,Burundi,2011,2.42481860310959
BDI,Burundi,2012,2.63895933602907
BDI,Burundi,2013,2.38701491509508
CPV,Cabo Verde,2008,2.24595433037071
CPV,Cabo Verde,2008,0.288310629303284
CPV,Cabo Verde,2008,2.534264959674
CPV,Cabo Verde,2009,2.26381707900898
CPV,Cabo Verde,2009,0.339993061338778
CPV,Cabo Verde,2009,1.92382401767021
CPV,Cabo Verde,2010,0.46978830107295
CPV,Cabo Verde,2010,2.37252140258729
CPV,Cabo Verde,2010,1.90273310151434
CPV,Cabo Verde,2011,2.40969841620049
CPV,Cabo Verde,2011,0.508670405907673
CPV,Cabo Verde,2011,1.90102801029281
CPV,Cabo Verde,2012,0.473376281620574
CPV,Cabo Verde,2012,2.36462930224835
CPV,Cabo Verde,2012,1.82871063693605
CPV,Cabo Verde,2013,0.532117185157933
CPV,Cabo Verde,2013,2.17580707340677
CPV,Cabo Verde,2013,1.57400451148693
CPV,Cabo Verde,2014,1.74617154550693
CPV,Cabo Verde,2014,0.583228090825864
CPV,Cabo Verde,2014,2.40194450758827
CPV,Cabo Verde,2015,0.5705568006831
CPV,Cabo Verde,2015,2.62477145059125
CPV,Cabo Verde,2015,1.97948599005552
CPV,Cabo Verde,2016,2.60326271449489
CPV,Cabo Verde,2016,1.96659864707226
CPV,Cabo Verde,2016,0.56466024672884
CPV,Cabo Verde,2017,2.45029173740118
CPV,Cabo Verde,2017,1.82507204220893
CPV,Cabo Verde,2017,0.62521969519225
CAN,Canada,2008,7.57120674744922
CAN,Canada,2009,8.47980123894729
CAN,Canada,2010,8.34291689074985
CAN,Canada,2011,8.21949389621451
CAN,Canada,2012,8.16215621598281
CAN,Canada,2013,8.1110917772508
CAN,Canada,2014,7.98702490052123
CAN,Canada,2015,8.29087624300344
CAN,Canada,2016,8.39546095229162
CAN,Canada,2017,8.21931374761111
CAF,Central African Republic,2008,0.702694340204974
CAF,Central African Republic,2009,0.69388177000645
CAF,Central African Republic,2010,0.613279561948901
CHL,Chile,2007,2.82806869369775
CHL,Chile,2007,0
CHL,Chile,2007,2.82806869369775
CHL,Chile,2007,2.82806869369775
CHL,Chile,2008,3.16155746204725
CHL,Chile,2008,3.16155746204725
CHL,Chile,2008,0
CHL,Chile,2008,3.16155746204725
CHL,Chile,2009,3.8192887120523
CHL,Chile,2009,0
CHL,Chile,2009,3.8192887120523
CHL,Chile,2009,3.8192887120523
CHL,Chile,2010,0
CHL,Chile,2010,3.63032084739454
CHL,Chile,2010,3.63032084739454
CHL,Chile,2010,3.63032084739454
CHL,Chile,2011,3.58910226286467
CHL,Chile,2011,3.58910226286467
CHL,Chile,2011,0
CHL,Chile,2011,3.58910226286467
CHL,Chile,2012,3.74501430654338
CHL,Chile,2012,3.74501430654338
CHL,Chile,2012,0
CHL,Chile,2012,3.74501430654338
CHL,Chile,2013,3.80507664774548
CHL,Chile,2013,3.80507664774548
CHL,Chile,2013,3.80507664774548
CHL,Chile,2013,0
